code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600007,中国国贸,园区开发,北京,25.09,10.07,10.07,1077586.75,63040.76,109810.88,187251.86,1.86,0.545,5.95,3.06,19990312,261380.25,2.59,4.13,17.82,53.63,31.84,13006
002511,中顺洁柔,造纸,广东,38.05,4.84,5.05,434507.66,190149.8,220724.47,136271.8,2.7,0.37,5.18,3.51,20101125,80175.52,1.59,32.58,173.9,35.47,6.61,13913
002767,先锋电子,电器仪表,浙江,131.97,0.38,1.5,75132.13,71172.38,1479.45,28725.41,1.92,0.217,4.25,8.99,20150612,16621.14,1.11,3.5,-18.64,38.05,15.01,11504
002646,青青稞酒,白酒,青海,33.54,4.5,4.5,294430.84,150370.2,53647.6,85475.59,1.9,0.432,5.47,3.53,20111222,104050.92,2.31,0.24,-17.56,65.97,18.86,22639
600521,华海药业,化学制药,浙江,43.24,10.24,10.43,667168.69,356926.5,174147.05,100503.36,0.96,0.38,3.91,5.44,20030304,176774.02,1.7,20.66,14.87,47.73,13.19,14711
600459,贵研铂业,小金属,云南,73.57,2.61,2.61,343937.13,236458.55,60195.1,116742.17,4.47,0.218,6.99,3.06,20030516,32497.05,1.25,45.92,7.44,2.63,0.76,41527
600053,九鼎投资,区域地产,江西,51.13,4.34,4.34,439005.19,274132.0,4777.16,18868.72,0.44,0.633,3.28,13.15,19970418,62756.88,1.45,174.24,841.26,78.04,26.92,23273
600783,鲁信创投,矿物制品,山东,38.23,7.44,7.44,586245.56,97156.81,8442.99,115078.85,1.55,0.446,4.98,4.57,19961225,162705.95,2.19,-1.09,44.63,28.67,240.64,44710
002414,高德红外,电器仪表,湖北,259.72,4.65,6.24,403224.81,247085.97,70781.96,206656.81,3.31,0.067,5.16,4.5,20100716,37643.26,0.6,30.97,5.93,56.23,8.68,18031
600340,华夏幸福,区域地产,河北,11.81,26.46,29.55,23560566.0,21290622.0,233448.45,660030.44,2.23,1.58,7.8,3.15,20031230,1242231.88,4.2,1.82,22.32,45.82,18.06,45636
600826,兰生股份,商贸代理,上海,10.01,4.21,4.21,500906.84,201881.05,2867.68,13791.29,0.33,1.993,9.2,2.89,19940204,164727.45,3.92,13.6,69.2,5.9,46.53,22510
002159,三特索道,旅游景点,湖北,0.0,1.34,1.39,240283.97,43552.28,83929.81,46125.09,3.33,-0.056,6.27,4.33,20070817,20626.76,1.49,7.33,28.78,54.47,-2.19,8624
300230,永利股份,塑料,上海,56.62,1.06,2.52,318196.56,236407.75,39113.62,179907.38,7.14,0.44,9.64,2.91,20110615,35422.28,1.41,90.6,43.76,29.17,8.39,4977
000403,ST生化,生物制药,山西,101.91,1.88,2.73,132218.77,45611.84,60666.36,11393.05,0.42,0.215,2.05,14.23,19960628,11176.32,0.41,11.72,-13.56,54.69,13.81,17627
000418,小天鹅Ａ,家用电器,江苏,17.04,4.39,6.32,1662938.13,1505491.63,97647.03,118917.17,1.88,1.444,9.04,3.63,19970328,349458.53,5.53,25.42,33.16,26.76,7.57,19879
603986,兆易创新,半导体,北京,92.3,0.25,1.0,157778.95,142790.25,5694.47,66247.11,6.62,1.86,12.37,14.39,20160818,43824.95,4.38,0.0,0.0,27.35,13.79,13254
603838,四通股份,陶瓷,广东,67.68,0.97,2.67,76049.25,53785.57,9057.19,13989.55,0.52,0.18,2.45,6.6,20150701,22626.9,0.85,-1.22,8.48,30.41,14.19,13872
603716,塞力斯,医药商业,湖北,94.51,0.13,0.51,77416.15,59829.63,13797.23,18963.81,3.72,0.978,13.37,9.22,20161031,26613.4,5.22,0.0,0.0,34.44,10.88,11885
603616,韩建河山,其他建材,北京,0.0,1.47,2.93,180073.19,112468.92,44081.62,25627.39,0.87,-0.023,2.81,5.4,20150611,24164.25,0.82,-2.48,-229.44,23.4,-1.74,27173
603558,健盛集团,纺织,浙江,82.17,0.75,3.71,232603.77,133526.41,52916.5,108168.27,2.92,0.3,4.93,6.28,20150127,34254.84,0.92,-13.26,19.08,29.61,21.86,8150
603555,贵人鸟,服饰,福建,81.44,1.14,6.29,605032.88,344100.81,57592.33,83873.81,1.33,0.283,3.73,8.25,20140124,65845.86,1.05,-1.68,-12.93,42.02,12.92,12352
603399,新华龙,小金属,辽宁,0.0,4.99,4.99,262364.44,106679.81,52301.15,127822.17,2.56,-0.12,3.58,3.13,20120824,-8384.11,-0.17,-21.24,46.55,7.3,-6.12,42793
603308,应流股份,专用机械,安徽,138.57,2.4,4.34,551662.69,289812.19,189628.19,156856.63,3.62,0.13,6.36,3.45,20140122,66830.18,1.54,-1.48,-25.22,28.53,4.94,37887
603223,恒通股份,公路,山东,67.08,0.79,1.2,93703.67,31912.9,41998.65,28106.4,2.34,0.372,5.17,6.43,20150630,20269.82,1.69,-5.05,89.28,9.57,3.16,7253
603169,兰石重装,专用机械,甘肃,421.82,4.66,10.25,696487.06,425217.69,212109.05,119620.72,1.17,0.024,2.92,4.58,20141009,65710.9,0.64,-40.77,-96.32,18.73,1.97,66664
603117,万林股份,仓储物流,江苏,73.35,2.35,4.62,452642.81,346886.75,75556.07,118200.55,2.56,0.17,4.78,3.12,20150629,55565.36,1.2,3.32,27.2,64.74,22.86,32542
603111,康尼机电,运输设备,江苏,47.0,3.79,7.38,246701.17,202157.86,31759.3,2573.96,0.03,0.235,1.7,8.66,20140801,46053.26,0.62,18.55,23.16,37.73,12.32,24961
603015,弘讯科技,电气设备,浙江,93.58,1.6,4.0,133097.23,99021.63,15953.5,41606.43,1.04,0.091,2.75,4.15,20150303,24785.48,0.62,22.19,-38.72,41.73,10.0,25309
603010,万盛股份,化工原料,浙江,71.31,1.05,2.54,120223.72,53041.71,25038.03,47052.76,1.85,0.427,3.98,10.2,20141010,26354.26,1.04,35.8,82.77,25.48,12.56,7579
601996,丰林集团,林业,广西,42.08,4.69,4.69,211898.22,137405.77,52799.8,71519.0,1.53,0.154,3.75,2.31,20110929,50762.1,1.08,8.77,45.14,20.77,8.09,25805
601985,中国核电,新型电力,北京,21.82,42.41,155.65,27634602.0,3347828.5,11648776.0,1289417.0,0.83,0.242,2.57,2.74,20150610,982590.81,0.63,9.97,9.21,43.38,17.14,705495
601939,建设银行,银行,北京,5.44,95.94,2500.11,2050068224.0,0.0,16200701.0,13454301.0,0.54,0.775,6.24,0.9,20070925,77305800.0,3.09,3.32,1.19,0.0,41.02,440217
601899,紫金矿业,黄金,福建,39.58,158.04,215.41,8698794.0,2275139.25,3077315.0,643035.06,0.3,0.066,1.24,2.8,20080425,1765361.75,0.82,-6.38,-15.81,11.55,2.49,959084
601727,上海电气,电气设备,上海,47.95,98.51,134.31,17093546.0,13106269.0,1182665.5,950134.69,0.71,0.132,3.31,2.54,20081205,1629643.13,1.21,-0.82,-6.84,20.68,3.23,358728
601700,风范股份,电气设备,江苏,41.35,11.33,11.33,481547.5,325554.19,39610.85,121787.57,1.07,0.154,2.6,3.26,20110118,41517.8,0.37,35.48,2.67,16.81,7.79,86925
601616,广电电气,电气设备,上海,0.0,9.36,9.36,285808.56,178267.41,62396.05,134255.97,1.44,-0.089,2.52,2.4,20110201,-718.9,-0.01,-18.3,-375.3,21.61,-16.34,56026
601558,华锐风电,电气设备,北京,0.0,56.62,60.31,1140808.88,899094.69,122501.65,533288.5,0.88,-0.11,0.6,3.63,20110113,-823090.0,-1.36,-42.86,47.56,20.12,-179.13,178603
601398,工商银行,银行,北京,5.44,2696.12,3564.06,2364647168.0,0.0,20636500.0,15198099.0,0.43,0.625,5.21,0.87,20061027,92104800.0,2.58,-1.31,0.46,0.0,43.03,573028
601288,农业银行,银行,北京,4.98,2940.55,3247.94,1906410112.0,0.0,14948499.0,9877300.0,0.3,0.475,3.79,0.83,20100715,48712500.0,1.5,-5.19,0.63,0.0,39.92,482421
601258,庞大集团,汽车服务,河北,84.38,64.8,66.75,6436524.5,4557529.0,820486.0,363636.38,0.54,0.024,1.91,1.41,20110428,245324.77,0.37,12.16,177.61,9.95,0.36,318460
601216,君正集团,化工原料,内蒙,28.29,84.38,84.38,1832831.25,462142.56,746765.63,22650.32,0.03,0.117,1.55,2.85,20110222,416203.81,0.49,8.5,46.96,39.74,25.37,139720
601199,江南水务,水务,江苏,21.71,9.35,9.35,442007.31,232042.7,135819.17,38999.46,0.42,0.261,2.63,2.87,20110317,93708.65,1.0,38.8,31.86,54.66,30.55,37853
601168,西部矿业,铜,青海,116.16,23.83,23.83,2975151.5,1081593.63,428626.59,526249.19,2.21,0.051,4.78,1.64,20070712,302203.53,1.27,34.63,827.24,4.25,0.49,201454
601158,重庆水务,水务,重庆,22.21,48.0,48.0,2003006.25,895962.19,739162.31,459543.5,0.96,0.262,2.83,2.74,20100329,311100.25,0.65,12.9,-7.19,47.03,36.03,49280
601113,华鼎股份,化纤,浙江,224.33,6.4,8.33,437797.91,256612.8,150705.55,149112.27,1.79,0.034,3.25,3.17,20110509,33738.44,0.4,17.04,139.44,10.0,2.05,14548
601099,太平洋,证券,云南,88.76,64.79,68.16,3962682.5,0.0,21874.93,279778.78,0.41,0.042,1.71,2.93,20071228,106848.36,0.16,-46.68,-63.03,0.0,28.29,334088
601058,赛轮金宇,汽车配件,山东,23.35,22.61,22.94,1266512.38,491345.44,579583.0,103769.31,0.45,0.133,1.97,2.11,20110630,111524.61,0.49,11.92,97.15,19.76,3.8,78823
601021,春秋航空,空运,上海,18.8,2.0,8.01,1964032.75,703834.38,888338.81,153433.27,1.92,1.461,9.43,3.89,20150121,492757.19,6.16,3.69,-2.72,20.79,17.83,19454
601018,宁波港,港口,浙江,27.18,128.0,131.73,5855678.0,1074499.63,2269101.75,888519.88,0.67,0.143,2.62,1.98,20100928,1048644.25,0.8,-3.81,-17.49,25.17,15.05,297826
601005,重庆钢铁,普钢,重庆,0.0,38.98,44.36,3737840.5,305578.91,2992028.5,707750.63,1.6,-0.697,0.3,8.48,20070228,-1080301.88,-2.44,-45.18,3.4,-31.12,-83.88,174019
600997,开滦股份,煤炭开采,河北,32.03,12.35,12.35,2080815.0,743184.88,649737.19,102663.61,0.83,0.165,5.55,1.27,20040602,346287.25,2.8,-7.89,153.61,14.51,2.67,65252
600979,广安爱众,水力发电,四川,33.43,7.18,9.48,769115.69,205387.06,460408.84,183273.75,1.93,0.2,3.41,2.32,20040906,40082.68,0.42,9.49,20.05,33.83,12.9,63250
600973,宝胜股份,电气设备,江苏,30.68,6.63,9.05,1177639.75,883008.0,200684.56,157028.02,1.73,0.197,3.9,2.06,20040802,93732.59,1.04,28.48,77.93,8.7,1.61,42049
600970,中材国际,建筑施工,江苏,18.61,16.83,17.54,2746263.5,2242942.0,193518.13,103227.67,0.59,0.276,3.86,1.77,20050412,363987.66,2.07,-11.72,22.63,13.47,3.83,67485
600900,长江电力,水力发电,北京,13.06,97.46,220.0,30230662.0,1090860.38,26479338.0,4393400.0,2.0,0.84,5.63,2.3,20031118,3714432.75,1.69,4.78,-0.61,62.45,43.86,122049
600892,大晟文化,综合类,深圳,128.86,0.63,1.4,243552.97,99101.28,1230.58,157581.86,11.27,0.456,11.3,6.93,19960315,-14348.32,-1.03,2530.42,2030.5,79.44,43.48,4677
600890,中房股份,区域地产,北京,0.0,5.79,5.79,34978.68,21993.23,1067.9,2033.78,0.04,-0.034,0.53,21.2,19960318,-37650.03,-0.65,-2.67,-34.49,-92.87,-727.63,24822
600877,中国嘉陵,摩托车,重庆,0.0,6.87,6.87,173105.55,62133.6,54038.67,9757.0,0.14,-0.179,-0.19,-51.26,19951013,-148024.13,-2.15,-40.2,16.4,4.67,-24.44,92187
600876,洛阳玻璃,玻璃,河南,0.0,2.5,5.27,128589.06,48822.87,66292.96,144932.17,2.75,-0.135,0.79,32.36,19951031,-161052.91,-3.06,-57.51,51.27,-4.31,-33.97,57582
600875,东方电气,电气设备,四川,0.0,19.97,23.37,8738829.0,7540305.0,753237.0,882851.69,3.78,-0.456,9.35,1.15,19951010,995119.31,4.26,-9.08,-532.82,11.13,-4.5,134505
600863,内蒙华电,火力发电,内蒙,24.6,58.08,58.08,3952744.75,265420.66,2124455.75,82916.4,0.14,0.094,1.81,1.7,19940520,249251.66,0.43,-21.78,-41.33,17.3,7.87,270994
600859,王府井,百货,北京,21.61,6.02,7.76,1705000.75,961770.5,272463.91,582840.56,7.51,0.73,13.21,1.23,19940506,221054.67,2.85,-1.86,-27.28,21.89,3.45,34311
600855,航天长峰,专用机械,北京,846.16,3.3,3.32,173479.63,140718.41,5371.15,26077.32,0.79,0.026,2.56,11.29,19940425,21931.32,0.66,40.38,68.37,21.37,1.3,41790
600848,上海临港,园区开发,上海,91.19,4.0,10.13,732892.69,564830.38,971.32,199432.3,1.97,0.153,3.67,5.08,19940324,38533.28,0.38,18.34,37.98,72.8,25.53,50243
600829,人民同泰,医药商业,黑龙江,33.26,5.8,5.8,430695.06,375318.19,38452.35,0.0,0.0,0.335,2.79,5.32,19940224,103676.61,1.79,-2.72,41.2,9.95,2.94,16584
600807,天业股份,区域地产,山东,104.59,6.44,8.85,864939.38,619534.56,9180.11,111356.32,1.26,0.098,2.25,6.11,19940103,3768.81,0.04,96.33,0.97,30.35,7.89,81529
600804,鹏博士,电信运营,四川,38.28,13.9,14.14,2013079.75,444738.59,1117276.25,211604.38,1.5,0.44,4.3,5.1,19940103,240043.3,1.7,15.24,1.6,57.98,9.15,84723
600791,京能置业,全国地产,北京,96.52,4.52,4.53,506633.56,458604.69,1596.83,13215.23,0.29,0.061,3.36,2.32,19970130,85526.61,1.89,8.43,-46.03,50.21,5.64,23302
600768,宁波富邦,铝,浙江,0.0,1.34,1.34,67074.13,39340.84,19760.88,404.11,0.03,-0.143,0.2,121.32,19961111,-12448.62,-0.93,-17.63,34.99,3.44,-3.63,8688
600747,大连控股,多元金融,辽宁,0.0,10.64,14.64,253665.66,225884.55,7845.63,99619.9,0.68,-0.036,1.36,3.82,19960916,-58439.06,-0.4,-13.21,-1.44,1.0,-3.35,79275
600735,新华锦,商贸代理,山东,134.62,3.76,3.76,97718.65,72220.15,6283.15,14245.19,0.38,0.116,1.98,10.49,19960726,19491.43,0.52,-4.85,40.13,23.4,4.52,22427
600734,实达集团,电脑设备,福建,63.19,3.51,6.08,655336.25,496614.44,19602.26,175216.38,2.88,0.28,3.83,4.57,19960808,-10219.61,-0.17,2861.18,491.02,7.04,5.57,51780
600733,S前锋,区域地产,四川,0.0,0.76,1.98,41604.4,32402.1,1547.29,7322.18,0.37,-0.032,1.07,46.77,19960816,-6228.91,-0.32,-33.35,28.88,44.38,-124.65,12946
600725,*ST云维,焦炭加工,云南,0.0,12.32,12.32,576537.38,122826.13,343038.13,181134.06,1.47,-0.806,-2.3,-1.24,19960702,-540873.31,-4.39,-34.44,-37.47,-4.56,-71.18,33441
600724,宁波富达,区域地产,浙江,14.04,14.45,14.45,1630711.75,1373037.25,60056.94,26015.1,0.18,0.304,2.01,2.84,19960716,98169.24,0.68,123.73,150.77,38.57,12.09,38095
600702,沱牌舍得,白酒,四川,107.32,3.37,3.37,373879.88,259703.88,58689.65,80197.34,2.38,0.162,6.82,3.41,19960524,91499.31,2.71,34.72,1287.13,51.91,4.99,34699
600691,阳煤化工,农药化肥,山西,0.0,17.56,17.57,3987797.5,1176826.38,1795639.75,295150.84,1.68,-0.429,2.19,1.72,19931119,-93513.57,-0.53,-11.8,-1569.99,4.17,-5.59,52948
600690,青岛海尔,家用电器,山东,12.0,54.91,60.98,12062234.0,6102382.5,1542717.88,8338.3,0.01,0.627,4.11,2.44,19931119,1631189.75,2.68,18.78,6.49,29.07,4.54,184106
600683,京投发展,区域地产,浙江,48.03,7.41,7.41,3105991.5,2897068.5,5482.85,32778.12,0.44,0.133,2.68,3.17,19931025,80863.75,1.09,-28.35,176.32,26.29,6.27,24247
600681,百川能源,供气供热,湖北,41.57,2.49,9.64,291716.84,163362.92,76125.15,45745.7,0.47,0.34,1.92,8.54,19931018,69161.71,0.72,17.47,28.89,46.67,28.44,15731
600678,四川金顶,水泥,四川,0.0,3.49,3.49,35064.84,3460.26,18516.75,30535.36,0.87,-0.067,0.02,979.02,19931008,-68035.96,-1.95,62.06,-904.71,6.34,-40.17,54766
600673,东阳光科,铝,广东,191.04,24.57,24.69,1098583.5,390043.84,376053.41,15375.75,0.06,0.029,1.46,4.99,19930917,91672.46,0.37,1.83,-24.94,16.51,1.86,112710
600665,天地源,全国地产,上海,0.0,8.64,8.64,1968596.25,1908244.63,11023.5,20109.34,0.23,-0.197,2.85,1.8,19930709,108649.51,1.26,185.1,-658.29,-1.58,-11.63,52997
600663,陆家嘴,园区开发,上海,41.47,24.45,33.62,5729800.0,1386727.88,44168.09,84704.55,0.25,0.402,4.2,5.3,19930628,687407.75,2.04,58.21,20.0,47.05,20.21,119321
600660,福耀玻璃,汽车配件,福建,15.82,20.03,25.09,2838065.0,1424989.0,874832.38,622875.31,2.48,0.867,6.72,2.72,19930610,689330.56,2.75,19.55,17.67,43.0,18.77,52314
600655,豫园商城,百货,上海,29.09,14.37,14.37,2159239.5,655064.31,145424.47,83075.6,0.58,0.294,6.84,1.67,19920902,590807.5,4.11,-11.64,-20.6,15.72,3.41,112001
600654,中安消,软件服务,上海,60.92,7.55,12.83,906862.5,433564.34,44439.51,100227.93,0.78,0.215,2.32,7.5,19901219,52464.56,0.41,74.71,42.73,26.9,11.97,127273
600649,城投控股,区域地产,上海,25.88,30.93,32.32,4173291.5,2152802.0,25528.45,406528.25,1.26,0.589,7.17,2.84,19930518,1190080.25,3.68,113.33,-39.09,30.91,25.78,100687
600645,中源协和,生物制药,天津,1404.43,3.53,3.86,294337.41,102304.7,40884.59,108188.22,2.8,0.014,4.0,6.7,19930504,5489.66,0.14,11.73,-93.42,65.99,0.99,46146
600636,三爱富,化工原料,上海,0.0,4.26,4.47,416481.06,195312.61,137579.88,149913.05,3.35,-0.419,5.82,2.38,19930316,56670.23,1.27,11.47,-87.28,14.51,-5.83,43075
600633,浙报传媒,出版业,浙江,42.76,11.88,13.02,743449.69,132863.8,49082.96,156332.47,1.2,0.306,3.73,4.68,19930304,157556.88,1.21,-2.76,0.17,41.01,18.16,64398
600609,金杯汽车,汽车整车,辽宁,0.0,10.93,10.93,1058611.63,801574.94,86071.36,110021.02,1.01,-0.064,0.19,36.98,19920724,-239577.55,-2.19,7.37,-1467.84,16.19,-1.95,69144
600593,大连圣亚,旅游景点,辽宁,33.89,0.92,0.92,97211.77,45705.7,22281.27,19775.53,2.15,0.753,4.75,7.16,20020711,12862.88,1.4,-2.3,-7.93,62.49,25.77,5567
600577,精达股份,电气设备,安徽,35.64,14.19,19.55,464126.91,303377.16,87776.36,2283.4,0.01,0.088,1.45,2.89,20020911,75476.34,0.39,-7.45,42.05,11.3,2.92,141680
600556,ST慧球,软件服务,广西,0.0,3.95,3.95,13982.76,13594.8,285.08,38802.3,0.98,-0.046,0.04,316.94,20010807,-80644.0,-2.04,-35.38,-1804.47,12.89,-56.61,72461
600552,凯盛科技,玻璃,安徽,83.94,3.7,3.84,483708.66,296321.69,111538.47,135707.34,3.54,0.165,6.06,3.04,20021108,55924.98,1.46,192.02,16.24,15.48,3.18,23047
600551,时代出版,出版业,安徽,25.39,5.06,5.06,687535.88,510092.91,73810.56,134448.41,2.66,0.6,8.47,2.4,20020905,212388.41,4.2,18.94,5.47,11.66,6.82,15517
600549,厦门钨业,小金属,福建,105.36,8.87,10.82,1568585.75,746296.31,535505.31,336534.84,3.11,0.142,6.09,3.27,20021107,170321.69,1.57,-6.84,331.02,19.3,2.71,71343
600533,栖霞建设,区域地产,江苏,91.16,10.5,10.5,1563758.38,1300450.63,3022.3,104372.65,0.99,0.044,3.76,1.44,20020328,86838.18,0.83,-69.92,-69.67,19.13,3.56,70958
600530,交大昂立,医疗保健,上海,29.49,7.8,7.8,259847.09,43257.12,8384.65,6028.71,0.08,0.174,2.1,3.26,20010702,24010.88,0.31,3.46,72.67,59.18,68.91,45678
600509,天富能源,火力发电,新疆,18.05,9.06,9.06,1878307.38,369003.16,729118.0,257730.42,2.85,0.302,5.2,1.4,20020228,95990.55,1.06,3.03,-7.81,32.83,10.31,53744
600496,精工钢构,钢加工,安徽,36.35,15.1,15.1,991278.0,711732.5,83988.71,33653.21,0.22,0.09,2.42,1.8,20020605,169129.2,1.12,-21.93,-43.74,16.32,3.44,137148
600485,信威集团,通信设备,北京,22.52,16.31,29.24,2097882.0,1810747.75,59001.3,313306.59,1.07,0.486,4.0,3.65,20030807,621184.25,2.12,66.42,22.03,83.59,50.27,130881
600439,瑞贝卡,服饰,河南,49.53,9.43,9.43,426472.31,337838.66,56388.78,43712.67,0.46,0.125,2.45,3.38,20030710,109269.05,1.16,-8.62,-9.58,32.08,8.64,66397
600406,国电南瑞,软件服务,江苏,39.46,22.06,24.29,1613004.25,1466239.75,48677.9,114843.95,0.47,0.316,3.36,4.94,20031016,403868.38,1.66,44.88,160.46,22.97,11.57,67309
600400,红豆股份,服饰,江苏,109.3,11.21,16.45,840710.13,596043.69,42384.65,164212.56,1.0,0.07,2.45,3.49,20010108,63168.03,0.38,0.46,100.41,23.05,5.55,41270
600378,天科股份,化工原料,四川,218.26,2.97,2.97,97679.2,67824.28,28126.26,15308.55,0.52,0.047,2.47,5.56,20010111,22519.57,0.76,-34.41,-51.9,24.47,5.31,16593
600365,通葡股份,红黄药酒,吉林,3213.04,4.0,4.0,90446.11,61851.93,13715.7,54790.86,1.37,0.003,1.71,6.44,20010115,-26907.95,-0.67,32.55,-44.72,20.25,0.27,34615
600359,新农开发,农业综合,新疆,0.0,3.82,3.82,286254.84,119339.81,88471.0,93506.36,2.45,-0.306,1.83,5.35,19990429,-68330.11,-1.79,178.11,-512.81,5.41,-11.66,47709
600346,恒力股份,化纤,辽宁,26.47,6.68,28.26,1994108.38,874324.31,1003272.88,90722.06,0.32,0.26,1.89,4.4,20010820,144990.38,0.51,0.8,142.15,12.77,4.84,35565
600336,澳柯玛,家用电器,山东,72.83,6.8,7.77,330569.22,194673.34,51907.4,50062.37,0.64,0.077,1.57,4.77,20001229,-18355.4,-0.24,2.14,-14.96,23.5,1.98,41716
600333,长春燃气,供气供热,吉林,102.99,5.3,5.3,486019.81,69573.0,235508.55,56331.18,1.06,0.054,2.98,2.47,20001211,33646.65,0.64,-21.27,309.91,41.18,3.44,44556
600331,宏达股份,铅锌,四川,187.5,10.32,20.32,1008709.63,391164.25,256284.91,307823.06,1.51,0.025,2.29,2.78,20011220,-64341.3,-0.32,-18.6,57.4,14.64,1.96,81315
600325,华发股份,区域地产,广东,29.97,10.63,11.69,11819542.0,11162634.0,68179.57,562723.19,4.81,0.325,10.31,1.26,20040225,495913.34,4.24,123.73,27.91,28.6,4.93,36411
600308,华泰股份,造纸,山东,39.59,11.68,11.68,1550820.88,581663.63,814946.31,224376.7,1.92,0.102,5.52,0.98,20000928,252025.55,2.16,6.04,73.27,13.1,1.59,90683
600305,恒顺醋业,食品,江苏,43.15,6.03,6.03,226509.5,66063.25,76533.88,47131.09,0.78,0.194,2.52,4.43,20010206,37371.75,0.62,10.19,-44.25,41.04,11.08,30043
600271,航天信息,电脑设备,北京,30.52,18.47,18.47,1723737.25,1418250.63,101117.18,21571.56,0.12,0.511,4.66,4.46,20030711,525235.38,2.84,14.13,-23.32,17.46,5.78,86854
600270,外运发展,仓储物流,北京,15.5,9.05,9.05,867092.0,454574.31,74451.56,53847.19,0.59,0.79,8.07,2.02,20001228,492898.81,5.44,12.72,1.28,7.27,20.42,36457
600246,万通地产,区域地产,北京,45.57,12.17,20.54,1484001.25,1358182.13,2427.59,354743.72,1.73,0.15,3.26,1.93,20000922,92186.25,0.45,5.76,488.33,34.57,13.31,57062
600242,中昌数据,水运,广东,0.0,2.67,4.18,333657.94,116489.38,125157.0,160147.75,3.83,-0.015,3.08,5.52,20001207,-76467.18,-1.83,262.06,29.85,16.05,-0.89,11555
600239,云南城投,区域地产,云南,0.0,10.7,10.7,5013340.5,4403510.5,44643.26,185048.45,1.73,-0.46,3.57,1.83,19991202,66561.09,0.62,524.79,-87.43,14.91,-15.87,61016
600225,天津松江,区域地产,天津,0.0,8.5,9.35,1577831.13,1405618.88,14360.98,114847.55,1.23,-0.566,1.45,4.58,20000127,-88632.38,-0.95,254.18,-11.3,29.0,-34.54,24229
600219,南山铝业,铝,山东,48.1,70.88,92.51,3473421.5,1024543.69,1516839.38,1002098.63,1.08,0.16,3.38,0.95,19991223,614059.44,0.66,-4.54,-14.75,13.49,4.66,209714
600216,浙江医药,化学制药,浙江,20.66,9.36,9.63,845151.81,359723.94,294189.0,90958.93,0.94,0.43,7.38,1.57,19991021,390740.56,4.06,17.51,114.42,27.43,10.2,50872
600215,长春经开,园区开发,吉林,344.95,4.65,4.65,344483.38,227551.59,4582.41,97851.52,2.1,0.032,5.23,2.85,19990909,78911.5,1.7,104.51,124.46,24.31,5.89,34061
600212,*ST江泉,综合类,山东,69.2,5.12,5.12,81711.78,27011.49,12542.03,44167.53,0.86,0.108,1.42,7.02,19990817,-32680.76,-0.64,-11.42,123.39,13.78,28.4,37912
600210,紫江企业,广告包装,上海,24.47,14.37,15.17,1149718.75,516151.75,380949.06,37740.76,0.25,0.162,2.77,1.91,19990824,154814.63,1.02,1.61,59.01,20.73,3.75,135915
600190,锦州港,港口,辽宁,153.9,17.79,20.02,1245139.25,223529.97,843677.88,266351.25,1.33,0.02,2.94,1.4,19990609,85984.28,0.43,23.27,-67.11,10.64,1.87,118397
600173,卧龙地产,全国地产,浙江,103.02,7.25,7.25,416137.69,395898.22,927.72,1580.56,0.02,0.084,2.28,5.03,19990415,73547.3,1.01,-5.59,13.97,25.12,6.93,30238
600171,上海贝岭,半导体,上海,181.95,6.74,6.74,207940.31,158077.0,8071.95,80176.53,1.19,0.058,2.75,5.12,19980924,23397.92,0.35,1.1,6.64,25.78,10.5,61148
600161,天坛生物,生物制药,北京,82.83,5.15,5.15,582250.69,204822.41,248353.02,16405.57,0.32,0.357,4.12,9.56,19980616,131347.13,2.55,8.15,356.68,50.93,13.62,25240
600158,中体产业,文教休闲,天津,737.84,6.57,8.44,379203.81,344297.81,10416.58,2380.65,0.03,0.024,1.84,13.0,19980327,55951.61,0.66,71.12,-59.11,20.37,2.94,114150
600152,维科精华,纺织,浙江,0.0,2.93,2.93,113377.77,44550.53,35991.12,15943.9,0.54,-0.232,1.86,6.71,19980609,-3006.0,-0.1,-31.21,-453.7,7.42,-17.61,33651
600151,航天机电,半导体,上海,126.25,12.5,14.34,1384658.5,676655.56,430376.41,468947.09,3.27,0.07,4.27,2.57,19980605,-35208.09,-0.25,59.67,849.77,19.01,2.63,132823
600146,商赢环球,塑料,宁夏,0.0,2.0,4.7,288814.34,283188.88,413.18,258987.91,5.51,-0.08,5.98,5.98,19990707,-25580.96,-0.54,63.4,19.0,-10.99,-259.36,12166
600145,*ST新亿,陶瓷,新疆,88.67,14.91,14.91,93423.4,93406.02,9.7,150109.02,1.01,0.016,0.42,4.44,19990923,-239950.55,-1.61,0.0,119.82,0.0,0.0,32913
600143,金发科技,塑料,广东,25.57,25.6,27.17,1738158.38,976829.63,379892.81,281227.25,1.04,0.227,3.4,2.28,20040623,290596.31,1.07,8.54,13.31,17.89,4.95,107628
600123,兰花科创,煤炭开采,山西,0.0,11.42,11.42,2406387.0,602550.75,490418.59,25968.55,0.23,-0.207,8.04,0.95,19981217,573863.31,5.02,-16.95,-469.9,18.88,-8.32,73071
600078,澄星股份,化工原料,江苏,84.68,6.63,6.63,643594.25,310036.78,198580.98,39005.4,0.59,0.06,2.74,2.46,19970627,61970.38,0.94,26.25,89.17,14.16,1.71,57483
